aX,aY,aZ,gX,gY,gZ
-0.159,-0.030,0.791,-26.184,-4.700,9.888
-0.068,0.044,0.365,-24.719,0.916,7.935
-0.073,-0.026,0.315,3.235,0.549,7.202
-0.110,-0.140,0.586,28.625,-3.357,7.874
-0.124,-0.089,0.685,22.827,-9.644,8.423
-0.115,-0.091,0.691,13.123,-15.991,7.812
-0.051,-0.098,0.654,6.836,-20.691,5.859
0.006,-0.072,0.627,0.122,-24.780,5.249
0.055,-0.070,0.584,-5.615,-24.658,6.104
0.116,-0.045,0.470,-12.634,-21.301,7.385
0.124,-0.008,0.390,-16.663,-18.188,11.169
0.046,-0.031,0.380,-15.930,-10.254,16.113
-0.019,-0.028,0.378,-16.907,5.188,17.273
-0.042,-0.023,0.368,-19.287,21.057,15.503
-0.041,-0.001,0.367,-20.630,28.687,13.672
-0.056,0.012,0.373,-20.691,26.672,13.367
-0.051,0.020,0.361,-19.592,17.700,13.306
-0.042,0.037,0.375,-16.052,1.770,13.123
-0.024,0.042,0.425,-10.010,-17.578,12.756
-0.015,0.042,0.474,-5.737,-36.072,12.878
-0.011,0.026,0.482,-5.676,-49.438,13.611
-0.023,0.039,0.475,-8.606,-56.458,14.893
-0.058,0.034,0.467,-12.756,-53.772,15.503
-0.073,0.047,0.412,-20.203,-38.208,13.184
-0.121,0.079,0.341,-28.564,-17.029,9.705
-0.133,0.106,0.239,-34.485,1.770,5.615
-0.124,0.163,0.161,-36.011,14.282,1.404
-0.093,0.181,0.167,-29.236,19.836,-1.953
-0.087,0.168,0.276,-17.029,19.409,-3.723
-0.103,0.140,0.400,-7.446,16.174,-4.333
-0.138,0.138,0.489,-4.822,16.907,-4.944
-0.161,0.144,0.571,-4.517,23.010,-7.141
-0.219,0.117,0.656,-4.272,29.907,-10.132
-0.292,0.094,0.666,-8.728,36.011,-13.550
-0.360,0.105,0.632,-16.541,41.687,-19.531
-0.319,0.116,0.566,-22.095,46.936,-29.419
-0.256,0.152,0.456,-25.146,48.523,-39.246
-0.149,0.226,0.367,-21.301,51.453,-46.753
-0.075,0.245,0.412,-8.240,57.434,-50.110
-0.031,0.227,0.566,8.362,60.364,-50.842
-0.062,0.207,0.772,20.508,61.157,-48.096
-0.114,0.181,0.953,25.696,64.819,-46.204
-0.127,0.171,1.070,24.719,73.547,-48.218
-0.126,0.164,1.113,20.691,79.651,-50.781
-0.170,0.166,1.096,16.296,76.233,-52.246
-0.239,0.172,1.096,16.357,62.378,-52.185
-0.266,0.168,1.145,22.461,42.236,-52.673
-0.244,0.177,1.197,29.541,21.973,-53.406
-0.181,0.188,1.222,33.997,2.441,-52.551
-0.158,0.168,1.231,36.316,-14.099,-48.218
-0.199,0.131,1.259,37.231,-22.095,-42.847
-0.242,0.068,1.306,36.255,-14.954,-41.199
-0.215,0.022,1.327,33.081,1.587,-45.044
-0.118,0.046,1.333,28.809,16.663,-50.171
-0.049,0.061,1.337,26.550,24.841,-51.941
0.010,0.095,1.334,26.428,27.771,-51.086
0.740,0.169,1.755,27.954,15.320,-45.715
-0.562,0.343,1.013,18.372,-39.490,-13.977
0.328,0.104,1.335,45.349,0.916,-37.109
0.164,0.119,1.578,61.829,-9.705,-33.081
-0.062,0.026,1.578,51.025,-34.912,-10.681
-0.197,0.024,1.495,33.875,-40.588,-0.427
-0.250,-0.029,1.475,34.302,-25.696,-4.395
-0.159,-0.053,1.475,36.438,-8.240,-11.292
-0.081,-0.019,1.440,33.203,-8.850,-10.193
-0.076,0.001,1.339,33.936,-16.296,-4.883
-0.087,-0.022,1.340,39.795,-24.414,0.000
-0.097,-0.035,1.415,48.157,-35.706,5.005
-0.140,-0.036,1.518,52.734,-46.692,10.803
-0.217,-0.059,1.595,50.354,-48.279,15.198
-0.258,-0.092,1.566,40.405,-35.034,13.855
-0.191,-0.053,1.496,28.198,-14.648,7.446
-0.184,-0.085,1.401,21.912,1.343,1.221
-0.175,-0.130,1.290,21.057,3.906,-1.770
-0.131,-0.093,1.256,24.475,-4.761,-2.502
-0.245,-0.147,1.311,32.837,-13.062,-3.174
-0.276,-0.208,1.414,36.682,-15.076,-5.676
-0.370,-0.195,1.445,31.250,-8.057,-11.597
-0.268,-0.239,1.388,23.560,2.014,-18.921
-0.206,-0.188,1.307,16.785,7.019,-24.475
-0.024,-0.162,1.245,16.235,8.789,-27.527
0.026,-0.116,1.221,20.508,0.549,-26.123
0.110,-0.087,1.231,24.414,-4.761,-21.301
0.072,-0.085,1.283,28.015,-8.179,-14.343
0.050,-0.111,1.353,30.212,-8.606,-9.460
0.002,-0.111,1.333,26.428,-8.606,-4.089
0.059,-0.115,1.160,11.230,-1.587,2.808
-0.140,-0.179,0.980,-2.502,12.085,4.211
-0.000,-0.070,0.995,4.944,37.292,-7.751
-0.014,-0.119,1.142,28.259,38.879,-9.583
-0.015,-0.197,1.331,42.969,28.137,-5.859
-0.034,-0.201,1.398,40.344,20.020,-3.174
-0.004,-0.167,1.363,26.917,23.193,-3.113
0.001,-0.139,1.297,14.832,31.006,-3.418
0.057,-0.146,1.243,10.803,34.973,-3.540
0.062,-0.150,1.202,9.277,28.259,0.488
0.066,-0.159,1.165,10.620,14.832,6.470
0.059,-0.164,1.108,11.841,1.709,12.207
0.023,-0.154,1.043,11.475,-8.301,18.555
-0.043,-0.184,0.980,13.062,-12.268,22.705
-1.511,-1.955,3.997,-11.047,3.235,18.311
-0.357,0.600,1.280,-246.643,101.685,-18.799
-0.001,0.497,1.727,-184.631,80.017,-13.916
-0.102,-0.085,0.875,-46.204,3.418,-12.939
-0.303,0.032,0.842,-36.377,-17.883,-13.550
0.304,0.206,0.901,-28.992,17.700,-26.245
0.009,0.057,0.976,-3.967,4.211,-17.334
-0.099,0.058,0.954,8.606,-5.310,-4.578
-0.048,-0.016,0.965,11.108,-0.427,-5.554
-0.091,-0.026,1.008,12.634,0.610,-5.493
-0.054,-0.044,1.002,8.667,3.967,-5.554
0.004,-0.046,0.983,5.249,4.822,-7.202

-0.080,-0.043,0.747,-1.465,23.682,-1.953
-0.091,-0.046,0.767,-3.052,16.907,0.793
-0.034,-0.070,0.744,-5.798,8.118,4.395
-0.034,-0.008,0.725,-4.272,-2.075,11.230
-0.019,-0.015,0.656,0.488,-14.832,17.578
-0.198,0.208,0.150,9.766,-22.400,20.630
-0.023,-0.119,0.724,25.635,-18.799,17.639
0.192,-0.033,0.505,11.292,-12.756,18.616
0.068,-0.103,0.591,14.832,-8.789,23.437
0.090,-0.135,0.630,13.000,2.258,22.217
0.121,-0.075,0.538,-1.709,10.498,20.752
0.137,-0.096,0.481,-4.944,10.620,21.790
0.160,-0.106,0.443,-4.028,6.104,22.644
0.178,-0.095,0.431,-3.723,-4.211,24.658
0.179,-0.104,0.404,-3.174,-16.785,27.893
0.191,-0.091,0.349,-4.150,-30.334,31.677
0.162,-0.074,0.322,-4.211,-44.861,36.621
0.097,-0.095,0.300,-4.517,-51.575,40.771
0.063,-0.077,0.270,-7.629,-48.828,41.931
0.024,-0.068,0.282,-10.498,-38.940,41.565
-0.023,-0.079,0.319,-13.977,-24.902,39.917
-0.069,-0.089,0.303,-20.203,-12.146,36.804
-0.080,-0.066,0.246,-27.039,-6.042,32.471
-0.063,-0.034,0.185,-28.870,-5.981,27.649
-0.068,-0.005,0.164,-26.794,-9.460,23.804
-0.060,0.016,0.180,-22.888,-14.221,19.653
-0.065,0.027,0.208,-19.592,-21.423,16.663
-0.098,0.040,0.226,-20.386,-25.452,14.526
-0.105,0.064,0.242,-23.560,-22.034,10.742
-0.118,0.075,0.284,-28.015,-11.902,6.470
-0.183,0.067,0.298,-34.973,5.676,0.977
-0.189,0.073,0.194,-46.021,30.762,-6.897
-0.213,0.139,0.086,-52.490,53.162,-15.320
-0.248,0.149,0.073,-46.143,64.819,-21.667
-0.253,0.157,0.120,-35.583,65.308,-27.466
-0.286,0.171,0.173,-27.283,57.434,-32.043
-0.336,0.132,0.216,-21.179,50.903,-37.048
-0.280,0.136,0.191,-18.494,54.382,-44.739
-0.246,0.153,0.235,-13.733,63.538,-51.392
-0.193,0.203,0.363,-6.775,79.895,-57.922
-0.174,0.243,0.524,-1.648,102.478,-63.660
-0.210,0.277,0.655,-0.610,123.047,-67.749
-0.245,0.286,0.759,-1.709,138.489,-73.181
-0.250,0.240,0.794,-1.587,145.203,-79.834
-0.204,0.257,0.839,0.671,135.803,-86.365
-0.148,0.242,0.962,11.597,107.971,-88.867
-0.085,0.246,1.127,24.841,68.604,-85.571
-0.072,0.264,1.357,33.691,32.410,-79.651
-0.062,0.223,1.558,35.583,15.442,-74.890
-0.048,0.243,1.635,24.902,20.020,-73.364
-0.015,0.236,1.593,9.277,39.551,-75.073
0.013,0.236,1.472,-1.709,58.167,-77.820
0.024,0.241,1.371,-5.127,61.035,-78.796
0.232,0.238,1.509,0.183,33.752,-70.862
0.140,0.298,1.395,5.188,-2.136,-53.528
0.076,0.222,1.496,27.222,2.625,-62.195
0.171,0.197,1.710,32.959,5.493,-56.885
0.141,0.174,1.808,27.161,18.188,-52.551
0.050,0.187,1.905,17.029,25.940,-47.302
0.044,0.118,1.918,13.184,30.334,-45.349
0.014,0.093,1.832,11.902,26.489,-44.617
0.183,0.138,1.788,17.212,9.949,-40.527
0.108,0.111,1.771,28.015,-26.794,-23.254
0.035,0.089,1.816,37.292,-56.152,-7.507
-0.028,0.050,1.868,43.579,-72.449,1.282
-0.059,0.081,1.830,40.039,-81.299,8.911
-0.227,0.034,1.758,32.776,-83.069,15.747
-0.299,0.043,1.670,27.710,-67.932,12.939
-0.226,-0.011,1.571,23.560,-37.659,2.441
-0.161,-0.004,1.472,18.127,-18.188,-4.272
0.007,-0.013,1.414,18.799,-7.812,-8.179
0.104,-0.033,1.373,23.743,-3.174,-10.254
0.147,-0.047,1.361,26.733,-2.625,-8.179
0.140,-0.071,1.386,31.006,-6.348,-1.892
0.025,-0.114,1.493,39.185,-12.329,3.540
-0.038,-0.150,1.680,46.753,-13.123,1.099
0.032,-0.102,1.761,43.030,-7.141,-2.014
-0.028,-0.174,1.634,29.846,-4.211,1.953
-0.090,-0.181,1.445,19.653,1.404,-4.028
-0.018,-0.145,1.303,16.785,-1.038,-6.714
0.023,-0.080,1.246,24.109,-20.081,0.183
0.021,-0.089,1.267,37.720,-39.307,9.277
0.089,-0.028,1.397,44.861,-43.701,14.771
0.130,-0.066,1.379,32.898,-24.719,17.822
-0.222,-0.139,1.034,11.108,9.827,13.184
-0.317,-0.188,1.027,9.338,41.443,0.977
-0.200,-0.149,1.382,40.466,26.550,-11.597
-0.122,-0.143,1.695,60.730,-11.597,-6.409
-0.614,-0.534,4.000,-3.113,-0.854,-1.038
0.435,0.682,0.066,-175.598,74.951,-24.841
0.478,0.133,0.774,-48.218,9.033,-31.921
0.043,-0.158,1.195,15.015,-18.311,1.587
-0.100,0.084,0.960,3.479,-16.907,11.414
0.018,0.035,0.932,4.822,-9.521,7.080
-0.040,-0.030,1.015,9.705,-6.348,10.986
-0.091,-0.084,0.989,4.517,-2.808,12.878
-0.017,-0.089,0.999,0.183,-0.488,8.728
0.010,-0.066,1.005,-2.319,-1.404,5.310
0.003,-0.032,0.978,-5.493,-2.197,5.432
-0.031,-0.031,0.990,-6.592,-2.380,6.775
-0.036,-0.002,0.981,-7.263,-1.709,6.897
-0.030,0.004,0.970,-6.409,-1.099,6.042
-0.022,0.015,0.977,-4.150,-0.793,5.615
-0.039,0.019,0.966,-2.014,-0.122,5.432
-0.037,0.016,0.967,0.366,0.183,5.615
-0.034,0.002,0.981,2.136,0.305,5.554
-0.022,-0.004,0.978,3.052,-0.183,5.249
-0.020,-0.012,0.974,3.479,-0.671,4.883
-0.022,-0.007,0.982,3.540,-0.977,4.700
-0.028,-0.012,0.985,3.845,-1.465,4.333
-0.027,-0.005,0.985,3.418,-1.526,3.906
-0.027,-0.007,0.984,3.113,-1.404,3.784
-0.022,-0.000,0.981,2.258,-0.977,3.906
-0.022,0.003,0.973,1.953,-0.488,3.784
-0.022,-0.001,0.979,2.441,-0.061,3.967
-0.016,-0.004,0.977,2.808,-0.061,3.784
-0.011,-0.004,0.974,3.357,-0.244,3.540
-0.006,-0.000,0.973,3.723,-0.183,3.357
-0.008,0.000,0.978,4.517,-0.793,3.052

-0.174,-0.063,1.002,5.981,0.549,2.747
-0.167,-0.052,1.011,2.808,1.099,-0.122
-0.133,-0.051,0.951,1.831,3.296,-2.380
-0.136,-0.070,0.931,2.441,3.418,-2.563
-0.145,-0.078,0.928,2.258,1.221,-1.282
-0.139,-0.071,0.955,0.793,0.305,-1.038
-0.144,0.000,0.756,-2.991,1.038,-1.404
0.064,-0.260,1.049,-2.502,3.296,-4.028
0.256,0.156,0.582,-19.226,0.305,1.465
0.144,-0.068,0.626,-1.282,-8.362,14.099
0.016,-0.131,0.842,13.550,-9.277,17.822
-0.001,-0.069,0.740,-4.578,-11.536,16.113
-0.021,-0.096,0.669,-10.376,-20.752,15.381
0.077,-0.104,0.515,-12.756,-29.236,13.184
0.062,-0.094,0.386,-15.015,-43.091,15.198
0.042,-0.104,0.341,-10.925,-55.115,17.822
0.021,-0.128,0.347,-5.676,-64.087,18.433
0.007,-0.138,0.315,-4.089,-74.585,19.104
0.035,-0.116,0.245,-4.822,-84.167,19.470
0.082,-0.096,0.210,-4.395,-90.820,20.264
0.109,-0.078,0.225,-3.662,-91.431,22.766
0.137,-0.059,0.248,-7.019,-85.144,25.940
0.136,-0.058,0.258,-14.343,-74.097,28.687
0.102,-0.057,0.227,-24.597,-59.265,30.762
0.072,-0.046,0.168,-35.095,-43.457,30.151
0.061,-0.061,0.102,-41.626,-32.043,28.442
0.003,-0.073,0.033,-45.349,-26.733,27.283
-0.020,-0.030,0.021,-46.082,-21.729,23.987
-0.014,0.000,0.082,-42.358,-14.709,19.104
0.043,0.030,0.136,-39.612,-10.132,14.465
0.037,0.047,0.181,-37.964,-11.902,13.123
-0.012,0.079,0.261,-35.950,-15.137,13.489
-0.024,0.079,0.370,-34.424,-13.794,12.390
-0.081,0.103,0.474,-37.292,-4.944,12.451
-0.123,0.107,0.502,-46.692,15.198,10.376
-0.206,0.119,0.468,-59.692,45.288,3.723
-0.257,0.122,0.359,-71.045,76.416,-5.737
-0.192,0.167,0.205,-76.355,96.741,-16.724
-0.089,0.236,0.146,-68.054,96.619,-23.071
-0.066,0.257,0.205,-48.279,79.102,-21.301
-0.144,0.263,0.333,-27.832,55.176,-15.320
-0.257,0.245,0.519,-11.108,37.476,-11.414
-0.371,0.207,0.744,-2.380,30.457,-11.353
-0.559,0.147,0.849,-6.226,33.142,-15.564
-0.653,0.141,0.817,-16.602,47.852,-28.381
-0.631,0.110,0.776,-23.132,68.481,-44.067
-0.570,0.128,0.792,-24.292,83.252,-58.777
-0.462,0.162,0.849,-20.874,89.844,-69.397
-0.448,0.154,0.920,-15.930,86.365,-74.768
-0.445,0.160,0.930,-14.343,76.538,-79.895
-0.366,0.178,0.917,-11.108,63.416,-87.463
-0.229,0.178,0.947,-3.113,46.509,-92.957
-0.093,0.214,1.002,4.578,32.288,-95.093
0.012,0.262,1.063,9.216,27.039,-93.079
-0.002,0.273,1.174,12.756,26.855,-86.548
-0.085,0.245,1.245,11.902,29.785,-79.712
-0.193,0.241,1.245,6.653,37.964,-78.064
-0.236,0.214,1.231,2.991,48.401,-81.604
-0.172,0.181,1.210,1.648,53.833,-88.379
-0.070,0.151,1.169,0.793,51.697,-94.055
0.042,0.154,1.106,3.235,44.067,-93.445
0.500,0.213,1.312,9.583,26.611,-85.754
0.097,0.310,1.153,13.794,-17.700,-56.824
0.105,0.255,1.076,34.668,-22.339,-53.406
0.211,0.230,1.342,57.007,-13.000,-58.472
0.299,0.243,1.564,59.509,-15.686,-44.250
0.072,0.211,1.573,47.913,-29.663,-15.808
-0.147,0.118,1.458,39.551,-30.090,-1.587
-0.014,0.133,1.443,43.823,-18.005,-6.592
0.084,0.166,1.489,59.204,-28.442,-6.714
-0.135,0.022,1.609,78.003,-60.730,2.014
-0.084,0.039,1.764,86.426,-76.843,1.892
-0.134,0.054,1.798,79.834,-79.468,8.362
-0.303,-0.005,1.682,64.758,-73.242,16.907
-0.436,-0.023,1.534,52.490,-45.837,9.155
-0.456,-0.094,1.480,49.500,-11.902,-7.874
-0.313,-0.094,1.517,53.955,10.681,-25.818
-0.145,-0.094,1.533,57.922,12.390,-33.997
-0.007,-0.050,1.511,61.340,0.183,-31.311
0.010,-0.052,1.527,70.374,-12.512,-25.024
-0.049,-0.108,1.694,83.191,-27.344,-18.616
-0.127,-0.120,1.889,85.266,-41.077,-13.855
-0.216,-0.117,2.027,71.533,-42.419,-11.353
-0.187,-0.131,1.930,42.847,-17.029,-17.273
-0.174,-0.168,1.655,-0.183,32.288,-30.518
-0.167,-0.125,1.368,-27.832,69.702,-45.166
0.031,-0.052,1.207,-26.917,83.679,-53.406
0.103,-0.020,1.172,-11.169,72.815,-48.401
0.180,-0.026,1.312,9.766,50.964,-35.889
0.038,-0.172,1.383,29.846,23.987,-13.306
-0.145,-0.195,1.482,42.786,-3.418,-5.920
0.091,-0.130,1.390,33.813,-4.028,-1.526
0.067,-0.101,1.311,24.719,-12.207,5.310
0.112,-0.100,1.211,24.963,-19.348,11.108
0.065,-0.122,1.166,28.137,-20.813,13.428
0.048,-0.096,1.186,31.799,-21.606,11.597
0.077,-0.127,1.185,33.447,-16.541,10.193
-1.967,-1.438,3.895,22.888,-4.272,7.324
-0.122,1.160,1.785,-176.453,132.263,-31.799
0.816,0.275,0.650,-133.301,105.103,-59.692
-0.277,-0.504,1.366,18.066,-14.771,-21.606
0.067,0.197,0.909,-39.063,-1.953,-13.977
0.115,0.148,0.805,-30.212,-0.671,-19.165
-0.074,-0.017,1.001,4.639,-7.935,-11.230
-0.081,0.020,0.959,5.005,-1.099,-8.179
-0.067,-0.036,0.998,3.723,2.686,-6.409
-0.010,-0.034,1.019,1.404,4.333,-6.531
0.030,-0.014,0.973,-4.150,3.784,-5.249
0.002,-0.027,0.990,-3.662,1.099,-2.014
-0.013,-0.030,0.996,-3.540,-0.122,0.427
-0.026,-0.012,0.972,-4.944,-0.854,1.099
-0.025,0.009,0.969,-4.150,-0.916,0.977
-0.047,-0.000,0.976,-1.709,-0.793,0.732
-0.018,0.026,0.968,-0.366,-0.122,0.854
-0.045,0.014,0.975,1.221,-0.305,2.136
-0.037,0.011,0.974,1.892,0.488,2.625
-0.026,0.010,0.970,2.625,0.671,3.174
-0.027,-0.007,0.975,4.333,0.610,3.174
-0.021,-0.013,0.980,5.249,0.549,3.113

-0.114,-0.016,0.974,8.789,7.019,1.648
-0.103,-0.017,0.971,5.676,5.066,2.686
-0.089,-0.009,0.944,1.892,5.066,4.089
-0.060,-0.014,0.926,-0.183,4.211,6.042
-0.090,-0.031,0.942,-2.014,1.099,7.629
-0.129,0.036,0.863,-4.456,0.488,6.470
-0.037,-0.139,1.132,3.113,5.249,1.038
0.120,0.229,0.605,-4.517,5.798,3.601
-0.021,-0.047,0.768,16.418,-3.174,14.954
-0.043,-0.075,0.992,23.926,2.747,13.550
-0.069,-0.010,0.935,1.709,7.141,12.634
-0.036,-0.054,0.834,-9.521,12.817,11.597
0.049,-0.041,0.693,-16.174,18.860,10.132
0.081,-0.033,0.638,-18.311,19.775,12.207
0.086,-0.056,0.666,-16.541,22.095,14.771
0.064,-0.079,0.673,-18.616,26.184,16.052
0.079,-0.072,0.619,-23.560,28.992,15.747
0.123,-0.066,0.555,-26.611,29.968,15.381
0.147,-0.065,0.507,-26.367,26.611,16.663
0.133,-0.067,0.462,-24.353,18.127,19.836
0.116,-0.064,0.431,-21.423,6.042,23.254
0.117,-0.078,0.427,-16.968,-6.226,26.123
0.072,-0.109,0.418,-13.916,-20.386,28.809
0.025,-0.109,0.384,-13.672,-34.180,30.273
0.035,-0.096,0.363,-12.573,-43.030,29.480
0.055,-0.078,0.404,-9.583,-50.049,28.870
0.062,-0.070,0.448,-10.559,-53.589,28.931
0.055,-0.044,0.437,-17.395,-49.622,28.687
0.046,-0.022,0.364,-26.428,-38.208,26.550
0.029,-0.012,0.277,-33.081,-24.963,23.437
-0.031,-0.010,0.237,-35.400,-16.479,21.301
-0.084,-0.011,0.232,-35.950,-12.634,18.982
-0.102,0.008,0.213,-36.865,-12.817,14.832
-0.115,0.013,0.195,-36.255,-18.311,9.155
-0.081,0.014,0.168,-34.485,-29.175,3.052
-0.055,0.016,0.135,-33.752,-40.161,-1.709
-0.011,0.036,0.082,-34.668,-45.288,-5.432
0.003,0.078,0.045,-34.851,-42.908,-7.507
0.038,0.109,0.025,-33.691,-34.119,-8.789
0.022,0.117,0.046,-31.799,-23.254,-7.996
-0.066,0.125,0.112,-29.846,-9.460,-6.836
-0.173,0.109,0.161,-28.748,9.827,-9.094
-0.200,0.159,0.192,-27.771,27.954,-15.015
-0.209,0.163,0.243,-23.254,34.180,-20.325
-0.259,0.153,0.259,-19.653,30.090,-23.193
-0.356,0.124,0.260,-18.311,24.475,-27.710
-0.388,0.107,0.254,-16.357,20.081,-35.767
-0.357,0.109,0.274,-12.512,16.968,-46.021
-0.270,0.128,0.349,-7.812,20.752,-55.359
-0.191,0.179,0.472,-3.113,34.302,-63.416
-0.147,0.235,0.637,-1.221,55.054,-68.481
-0.210,0.245,0.789,-2.930,79.773,-71.045
-0.325,0.251,0.931,-7.812,102.722,-76.782
-0.361,0.223,1.062,-11.169,114.380,-87.646
-0.209,0.234,1.099,-12.146,103.333,-99.365
-0.066,0.317,1.136,-10.132,67.261,-102.600
0.012,0.391,1.201,-3.174,25.146,-98.083
0.015,0.393,1.234,1.465,-6.836,-89.172
-0.059,0.387,1.232,3.906,-31.799,-76.538
-0.190,0.349,1.203,3.662,-48.584,-62.500
-0.287,0.310,1.137,0.305,-48.523,-56.396
-0.342,0.246,1.109,-0.061,-25.574,-61.462
-0.275,0.236,1.169,5.066,11.963,-75.439
0.334,0.335,1.642,15.320,35.645,-85.510
-0.689,0.324,1.230,19.653,6.348,-64.514
0.389,0.208,1.762,51.453,40.283,-96.863
0.335,0.379,1.944,61.096,0.793,-86.731
0.448,0.464,1.884,44.861,-50.293,-53.040
0.270,0.441,1.666,31.250,-70.251,-25.574
-0.053,0.350,1.522,26.611,-71.228,-5.676
-0.176,0.156,1.535,39.063,-59.326,1.648
-0.305,0.053,1.599,52.490,-53.040,1.404
-0.302,0.059,1.683,58.960,-48.035,0.854
-0.357,0.039,1.685,62.622,-46.021,3.906
-0.396,0.026,1.634,64.758,-38.940,3.967
-0.414,0.041,1.629,67.017,-26.123,-0.916
-0.361,0.050,1.718,72.815,-15.076,-6.165
-0.329,0.033,1.815,78.125,-11.902,-9.949
-0.259,0.030,1.853,74.646,-10.376,-13.123
-0.204,0.056,1.836,64.331,-10.620,-13.916
-0.111,0.059,1.782,53.833,-6.592,-13.062
0.049,0.112,1.685,41.016,8.728,-13.550
0.098,0.114,1.459,25.085,33.447,-11.536
0.083,0.102,1.267,18.433,57.007,-10.498
0.013,0.077,1.287,29.175,62.134,-6.531
-0.041,0.020,1.487,48.401,49.622,1.465
-0.226,-0.128,1.745,61.218,41.321,7.019
-0.180,-0.054,1.911,57.007,38.757,7.812
-0.249,-0.250,1.856,41.138,34.241,9.399
-0.380,-0.249,1.579,19.653,29.785,-4.272
-0.180,-0.158,1.292,1.465,35.278,-16.907
0.024,-0.033,1.160,4.028,29.419,-21.545
0.160,-0.007,1.169,20.691,15.320,-16.907
0.151,-0.026,1.206,31.494,4.822,-7.324
0.181,-0.000,1.164,30.090,2.747,3.113
0.132,0.002,1.140,27.710,3.845,13.184
-0.484,-0.024,4.000,34.119,30.334,15.747
-0.026,-0.265,0.833,-33.813,48.767,-1.099
-0.019,0.583,-0.054,-125.549,-20.630,3.174
0.253,0.124,0.957,-11.108,-0.732,-9.033
-0.293,-0.027,1.153,28.564,-10.742,5.066
-0.063,0.143,0.821,13.611,-3.418,-2.075
-0.015,-0.093,1.041,23.621,0.610,-6.775
-0.046,-0.092,1.090,20.691,1.709,-6.958
0.006,-0.072,0.989,3.540,0.610,-6.348
0.040,-0.039,0.983,-1.831,-0.916,-6.104
0.023,-0.050,1.004,-1.770,-2.686,-2.625
0.003,-0.055,0.999,-3.723,-2.869,-0.427
-0.016,0.006,0.992,-6.897,-2.747,1.099
-0.016,0.025,0.965,-8.057,-1.770,2.136
-0.025,0.050,0.965,-6.836,-0.977,3.418
-0.033,0.041,0.957,-3.540,-0.122,4.028
-0.031,0.033,0.944,-0.549,0.549,4.578
-0.034,0.009,0.972,3.540,1.038,4.517
-0.023,-0.002,0.973,5.554,1.404,4.395
-0.026,-0.003,0.974,5.981,0.916,4.028
-0.022,-0.004,0.981,6.714,0.916,3.723
-0.025,-0.009,0.992,6.592,0.427,3.662
-0.027,0.010,0.983,5.676,-0.305,3.601

-0.135,-0.071,0.709,23.804,14.526,-4.944
-0.114,-0.072,0.711,17.578,9.949,-4.333
-0.128,-0.049,0.739,6.775,4.883,-3.174
-0.126,-0.052,0.760,-3.479,3.418,-2.502
-0.097,-0.068,0.761,-13.000,3.601,-2.502
-0.075,-0.081,0.737,-21.790,-2.197,-0.916
-0.143,-0.099,0.651,-28.687,-13.855,2.380
0.109,-0.210,0.602,-23.132,-21.423,1.160
0.070,0.059,0.177,-10.620,-34.058,11.108
-0.043,-0.158,0.474,16.174,-52.856,19.226
0.001,-0.150,0.613,18.188,-47.668,12.817
-0.009,-0.093,0.575,0.854,-52.185,10.864
0.025,-0.092,0.540,-8.362,-52.856,8.667
0.081,-0.088,0.488,-16.418,-48.218,5.920
0.062,-0.092,0.434,-25.146,-48.401,6.958
0.033,-0.096,0.375,-32.593,-49.561,7.690
0.039,-0.103,0.286,-40.649,-45.654,5.188
0.043,-0.101,0.182,-48.035,-40.344,1.221
0.095,-0.113,0.050,-51.025,-35.828,-1.648
0.176,-0.076,-0.072,-47.974,-36.072,-0.793
0.199,-0.020,-0.070,-38.086,-45.959,3.967
0.144,-0.006,0.067,-23.743,-60.608,10.986
0.100,0.005,0.213,-14.709,-74.768,15.503
0.041,0.002,0.313,-11.902,-88.745,17.883
-0.033,0.012,0.446,-10.986,-100.342,18.494
-0.045,0.015,0.560,-13.489,-104.309,14.343
-0.054,0.008,0.582,-22.827,-101.440,9.155
-0.104,0.040,0.542,-37.842,-90.881,3.784
-0.117,0.038,0.440,-52.979,-69.092,-4.272
-0.062,0.091,0.297,-66.101,-42.786,-13.794
-0.026,0.099,0.169,-72.449,-19.836,-21.301
0.089,0.149,-0.016,-73.730,-1.770,-24.780
0.137,0.220,-0.078,-65.308,7.141,-19.897
0.049,0.228,0.014,-46.570,9.766,-8.118
-0.191,0.215,0.154,-31.311,13.062,2.136
-0.474,0.156,0.278,-20.874,18.616,5.981
-0.691,0.134,0.418,-13.550,24.963,0.244
-0.741,0.146,0.545,-9.888,33.203,-14.526
-0.640,0.150,0.609,-10.986,41.565,-32.654
-0.516,0.187,0.596,-16.846,41.931,-45.288
-0.459,0.188,0.509,-23.743,36.987,-52.185
-0.369,0.201,0.373,-26.733,35.950,-57.312
-0.320,0.208,0.331,-20.447,37.598,-59.998
-0.324,0.242,0.427,-8.606,41.687,-61.157
-0.394,0.208,0.614,4.822,52.063,-62.012
-0.573,0.165,0.768,11.353,68.176,-63.904
-0.691,0.175,0.913,13.062,86.426,-72.571
-0.635,0.186,1.120,18.311,100.281,-88.928
-0.524,0.205,1.350,22.766,98.328,-103.394
-0.396,0.213,1.492,19.348,77.515,-109.375
-0.300,0.200,1.438,9.033,42.603,-106.628
-0.183,0.203,1.228,-1.038,1.343,-96.130
-0.111,0.213,0.945,-4.883,-31.982,-81.726
-0.110,0.270,0.781,0.977,-37.231,-69.275
